TotalRevenue,TotalOrders,FirstPurchase,LastPurchase,RetentionPeriodDays,AverageOrderValue,RevenueSegment,RegionSegment,RetentionPeriodYears,PurchaseFrequency,CLTV
138.84,37,2010-10-26 15:27:00,2010-10-26 15:27:00,0,3.7524324324324327,Medium,United Kingdom,0.0,0.0,0.0
1017.54,85,2010-02-21 12:57:00,2010-10-17 12:59:00,238,11.971058823529411,VIP,United Kingdom,0.6520547945205479,130.35714285714286,1018.0
45.6,2,2010-03-18 07:32:00,2010-03-18 07:32:00,0,22.8,Low,United Kingdom,0.0,0.0,0.0
715.5,18,2010-05-20 10:37:00,2010-11-08 14:37:00,172,39.75,High,United Kingdom,0.4712328767123288,38.19767441860465,716.0
307.95,17,2010-10-04 15:10:00,2010-10-04 15:10:00,0,18.11470588235294,Medium,United Kingdom,0.0,0.0,0.0
124.08000000000001,8,2010-06-25 15:55:00,2010-09-02 16:40:00,69,15.510000000000002,Medium,United Kingdom,0.18904109589041096,42.31884057971015,125.0
1399.36,18,2010-10-05 15:43:00,2010-10-05 15:43:00,0,77.74222222222221,VIP,United Kingdom,0.0,0.0,0.0
848.3299999999999,43,2010-02-05 14:42:00,2010-08-29 10:38:00,204,19.72860465116279,High,United Kingdom,0.5589041095890411,76.93627450980392,849.0
3640.96,142,2009-12-15 16:28:00,2010-11-25 16:55:00,345,25.64056338028169,VIP,United Kingdom,0.9452054794520548,150.231884057971,3641.0
3582.62,199,2010-06-21 10:13:00,2010-10-18 08:11:00,118,18.003115577889446,VIP,United Kingdom,0.3232876712328767,615.5508474576271,3583.0
221.82999999999998,14,2010-07-19 12:48:00,2010-07-19 12:48:00,0,15.844999999999999,Medium,United Kingdom,0.0,0.0,0.0
1610.71,113,2010-03-26 11:21:00,2010-10-04 14:42:00,192,14.254070796460176,VIP,United Kingdom,0.5260273972602739,214.81770833333334,1611.0
1995.65,92,2010-03-08 09:41:00,2010-06-28 12:04:00,112,21.691847826086956,VIP,United Kingdom,0.30684931506849317,299.82142857142856,1996.0
933.84,57,2010-03-31 09:42:00,2010-11-05 08:21:00,218,16.383157894736843,High,United Kingdom,0.5972602739726027,95.43577981651376,934.0
1433.96,18,2009-12-01 12:54:00,2010-11-26 10:36:00,359,79.66444444444444,VIP,United Kingdom,0.9835616438356164,18.300835654596103,1434.0
777.0,15,2009-12-02 15:10:00,2009-12-03 13:04:00,0,51.8,High,United Kingdom,0.0,0.0,0.0
1369.8600000000001,89,2010-01-18 11:31:00,2010-10-05 15:17:00,260,15.39168539325843,VIP,United Kingdom,0.7123287671232876,124.9423076923077,1370.0
2463.02,161,2010-03-31 13:10:00,2010-11-30 10:40:00,243,15.298260869565217,VIP,United Kingdom,0.6657534246575343,241.8312757201646,2464.0
613.6800000000001,4,2010-01-27 13:12:00,2010-05-07 15:09:00,100,153.42000000000002,High,United Kingdom,0.273972602739726,14.600000000000001,614.0
1535.37,83,2010-01-27 11:55:00,2010-08-04 09:13:00,188,18.49843373493976,VIP,United Kingdom,0.5150684931506849,161.1436170212766,1536.0
537.1999999999999,56,2010-10-17 14:26:00,2010-10-17 14:26:00,0,9.592857142857142,High,United Kingdom,0.0,0.0,0.0
530.18,115,2010-03-31 13:17:00,2010-09-12 16:17:00,165,4.6102608695652165,High,United Kingdom,0.4520547945205479,254.3939393939394,531.0
1513.84,43,2010-02-01 16:29:00,2010-09-20 13:08:00,230,35.20558139534884,VIP,United Kingdom,0.6301369863013698,68.23913043478261,1514.0
4660.75,230,2009-12-10 12:57:00,2010-11-19 11:27:00,343,20.264130434782608,VIP,United Kingdom,0.9397260273972603,244.75218658892126,4661.0
913.62,40,2010-02-11 15:32:00,2010-10-27 13:04:00,257,22.8405,High,United Kingdom,0.7041095890410959,56.809338521400775,914.0
14482.03,632,2009-12-01 16:30:00,2010-12-05 13:05:00,368,22.914604430379747,VIP,United Kingdom,1.0082191780821919,626.8478260869565,14483.0
758.67,23,2010-06-22 14:23:00,2010-09-06 13:20:00,75,32.98565217391304,High,United Kingdom,0.2054794520547945,111.93333333333334,759.0
1607.06,77,2010-02-04 18:18:00,2010-11-18 10:44:00,286,20.87090909090909,VIP,United Kingdom,0.7835616438356164,98.26923076923077,1608.0
1557.38,156,2010-11-16 16:46:00,2010-12-09 15:29:00,22,9.983205128205128,VIP,United Kingdom,0.06027397260273973,2588.181818181818,1558.0
3400.33,84,2009-12-15 13:40:00,2010-09-30 13:30:00,288,40.48011904761905,VIP,United Kingdom,0.7890410958904109,106.45833333333334,3401.0
689.11,26,2010-04-15 14:31:00,2010-11-11 17:55:00,210,26.50423076923077,High,United Kingdom,0.5753424657534246,45.19047619047619,690.0
144.14999999999998,11,2010-06-15 12:54:00,2010-06-15 13:36:00,0,13.104545454545452,Medium,United Kingdom,0.0,0.0,0.0
2766.4,152,2010-06-14 13:31:00,2010-10-15 11:07:00,122,18.2,VIP,United Kingdom,0.33424657534246577,454.7540983606557,2767.0
340.5,11,2010-04-30 12:58:00,2010-04-30 12:58:00,0,30.954545454545453,Medium,United Kingdom,0.0,0.0,0.0
2029.34,137,2010-03-18 11:08:00,2010-10-04 15:14:00,200,14.812700729927007,VIP,United Kingdom,0.547945205479452,250.025,2030.0
954.59,32,2009-12-06 15:12:00,2010-08-03 16:08:00,240,29.8309375,High,United Kingdom,0.6575342465753424,48.66666666666667,955.0
3882.17,155,2009-12-08 15:12:00,2010-12-02 15:08:00,358,25.04625806451613,VIP,United Kingdom,0.9808219178082191,158.03072625698326,3883.0
890.94,26,2010-06-25 15:10:00,2010-09-12 13:20:00,78,34.26692307692308,High,United Kingdom,0.2136986301369863,121.66666666666666,891.0
943.97,51,2010-05-20 17:00:00,2010-05-20 17:00:00,0,18.509215686274512,High,United Kingdom,0.0,0.0,0.0
1957.98,116,2010-01-08 11:25:00,2010-12-02 13:08:00,328,16.87913793103448,VIP,United Kingdom,0.8986301369863013,129.08536585365854,1958.0
1108.82,74,2010-11-29 16:41:00,2010-11-29 16:41:00,0,14.984054054054052,VIP,United Kingdom,0.0,0.0,0.0
80.4,5,2009-12-02 11:59:00,2009-12-02 11:59:00,0,16.080000000000002,Low,United Kingdom,0.0,0.0,0.0
1539.24,105,2010-10-11 14:05:00,2010-11-28 12:05:00,47,14.659428571428572,VIP,United Kingdom,0.12876712328767123,815.4255319148937,1540.0
385.03000000000003,28,2010-08-11 10:16:00,2010-08-11 10:16:00,0,13.75107142857143,Medium,United Kingdom,0.0,0.0,0.0
40519.92,42,2009-12-15 09:51:00,2010-12-07 11:26:00,357,964.76,VIP,United Kingdom,0.9780821917808219,42.94117647058824,40520.0
1518.35,45,2009-12-10 08:29:00,2010-11-18 18:14:00,343,33.74111111111111,VIP,United Kingdom,0.9397260273972603,47.886297376093296,1519.0
548.8,25,2010-06-30 09:06:00,2010-11-11 14:08:00,134,21.951999999999998,High,United Kingdom,0.36712328767123287,68.09701492537313,549.0
714.51,36,2010-01-26 14:44:00,2010-06-21 11:40:00,145,19.8475,High,United Kingdom,0.3972602739726027,90.62068965517241,715.0
107.01,29,2010-11-19 14:40:00,2010-11-19 14:40:00,0,3.6900000000000004,Medium,United Kingdom,0.0,0.0,0.0
433.3,26,2010-03-08 08:47:00,2010-10-07 18:19:00,213,16.665384615384617,Medium,United Kingdom,0.5835616438356165,44.55399061032863,434.0
137.99,34,2010-03-28 10:54:00,2010-03-28 10:54:00,0,4.058529411764706,Medium,United Kingdom,0.0,0.0,0.0
771.87,218,2009-12-13 13:27:00,2010-11-28 12:32:00,349,3.5406880733944956,High,United Kingdom,0.9561643835616438,227.99426934097423,772.0
109.73,8,2010-07-01 12:34:00,2010-07-01 12:34:00,0,13.71625,Medium,United Kingdom,0.0,0.0,0.0
96.55,11,2010-07-01 10:16:00,2010-07-01 10:16:00,0,8.777272727272727,Low,United Kingdom,0.0,0.0,0.0
2609.16,118,2009-12-10 12:08:00,2010-11-28 10:42:00,352,22.11152542372881,VIP,United Kingdom,0.9643835616438357,122.35795454545455,2610.0
340.48,15,2010-08-20 17:15:00,2010-08-20 17:15:00,0,22.698666666666668,Medium,United Kingdom,0.0,0.0,0.0
17703.63,504,2009-12-03 14:02:00,2010-12-09 13:34:00,370,35.12625,VIP,United Kingdom,1.0136986301369864,497.18918918918916,17704.0
273.48,10,2010-10-05 16:43:00,2010-10-05 16:43:00,0,27.348000000000003,Medium,United Kingdom,0.0,0.0,0.0
2508.77,291,2009-12-10 11:42:00,2010-12-07 14:31:00,362,8.621202749140894,VIP,United Kingdom,0.9917808219178083,293.41160220994476,2509.0
438.46,22,2010-10-03 12:52:00,2010-10-03 12:52:00,0,19.93,Medium,United Kingdom,0.0,0.0,0.0
1498.8,219,2009-12-06 12:31:00,2010-12-06 11:38:00,364,6.843835616438356,VIP,United Kingdom,0.9972602739726028,219.60164835164835,1499.0
1222.28,248,2010-01-28 19:41:00,2010-09-09 19:56:00,224,4.928548387096774,VIP,United Kingdom,0.6136986301369863,404.10714285714283,1223.0
2033.64,415,2009-12-17 11:33:00,2010-12-01 11:21:00,348,4.90033734939759,VIP,United Kingdom,0.9534246575342465,435.27298850574715,2034.0
286.26,59,2009-12-17 10:20:00,2010-04-01 15:40:00,105,4.851864406779661,Medium,United Kingdom,0.2876712328767123,205.0952380952381,287.0
244.44000000000003,3,2010-11-23 15:02:00,2010-11-23 15:02:00,0,81.48,Medium,United Kingdom,0.0,0.0,0.0
1346.29,86,2010-01-05 13:58:00,2010-10-22 15:24:00,290,15.65453488372093,VIP,United Kingdom,0.7945205479452054,108.24137931034484,1347.0
5224.81,589,2009-12-14 15:16:00,2010-12-05 14:17:00,355,8.870645161290323,VIP,United Kingdom,0.9726027397260274,605.5915492957746,5225.0
94.53,4,2010-05-05 14:11:00,2010-05-05 14:11:00,0,23.6325,Low,United Kingdom,0.0,0.0,0.0
171.47,19,2010-03-23 16:50:00,2010-03-23 16:50:00,0,9.024736842105263,Medium,United Kingdom,0.0,0.0,0.0
506.02,69,2010-09-19 16:22:00,2010-11-08 10:57:00,49,7.333623188405797,High,United Kingdom,0.13424657534246576,513.9795918367347,507.0
33.099999999999994,5,2010-09-28 14:16:00,2010-09-28 14:16:00,0,6.619999999999999,Low,United Kingdom,0.0,0.0,0.0
413.0,80,2010-06-07 14:53:00,2010-11-26 12:05:00,171,5.1625,Medium,United Kingdom,0.4684931506849315,170.76023391812865,413.0
313.91999999999996,6,2010-07-27 11:58:00,2010-07-28 12:41:00,1,52.31999999999999,Medium,United Kingdom,0.0027397260273972603,2190.0,314.0
6878.88,222,2010-01-07 13:56:00,2010-11-17 10:32:00,313,30.985945945945947,VIP,United Kingdom,0.8575342465753425,258.88178913738017,6879.0
108.52,23,2010-03-03 16:51:00,2010-03-03 16:51:00,0,4.718260869565217,Medium,United Kingdom,0.0,0.0,0.0
1449.1399999999999,11,2010-09-17 15:26:00,2010-10-26 18:58:00,39,131.73999999999998,VIP,United Kingdom,0.10684931506849316,102.94871794871794,1450.0
330.77,51,2009-12-06 12:28:00,2010-05-27 12:17:00,171,6.485686274509804,Medium,United Kingdom,0.4684931506849315,108.85964912280701,331.0
1137.8,179,2009-12-17 19:54:00,2010-10-31 16:21:00,317,6.356424581005586,VIP,United Kingdom,0.8684931506849315,206.10410094637226,1138.0
329.03000000000003,96,2010-12-05 13:00:00,2010-12-05 13:00:00,0,3.4273958333333336,Medium,United Kingdom,0.0,0.0,0.0
979.62,52,2009-12-10 15:33:00,2010-12-06 13:12:00,360,18.838846153846156,High,United Kingdom,0.9863013698630136,52.72222222222223,980.0
244.60000000000002,14,2009-12-03 18:23:00,2010-10-03 15:55:00,303,17.47142857142857,Medium,United Kingdom,0.8301369863013699,16.864686468646862,245.0
1572.47,97,2010-01-21 12:47:00,2010-11-21 11:40:00,303,16.21103092783505,VIP,United Kingdom,0.8301369863013699,116.84818481848184,1573.0
871.78,50,2010-04-20 15:03:00,2010-10-19 12:01:00,181,17.4356,High,United Kingdom,0.4958904109589041,100.82872928176795,872.0
1027.15,37,2010-06-02 11:53:00,2010-10-29 08:36:00,148,27.760810810810813,VIP,United Kingdom,0.4054794520547945,91.25,1028.0
260.85,27,2010-07-01 11:51:00,2010-11-04 09:59:00,125,9.661111111111111,Medium,United Kingdom,0.3424657534246575,78.84,261.0
1279.6,275,2009-12-10 12:21:00,2010-12-05 15:12:00,360,4.653090909090909,VIP,United Kingdom,0.9863013698630136,278.81944444444446,1280.0
535.65,10,2010-04-14 08:43:00,2010-11-10 12:46:00,210,53.565,High,United Kingdom,0.5753424657534246,17.380952380952383,536.0
128.2,38,2010-02-08 16:23:00,2010-02-08 16:23:00,0,3.3736842105263154,Medium,United Kingdom,0.0,0.0,0.0
305.28000000000003,1,2010-08-15 11:12:00,2010-08-15 11:12:00,0,305.28000000000003,Medium,United Kingdom,0.0,0.0,0.0
151.44,34,2010-12-05 14:06:00,2010-12-05 14:06:00,0,4.4541176470588235,Medium,United Kingdom,0.0,0.0,0.0
4129.26,597,2009-12-11 16:11:00,2010-12-07 13:30:00,360,6.916683417085427,VIP,United Kingdom,0.9863013698630136,605.2916666666667,4130.0
56.25,4,2010-12-06 10:36:00,2010-12-06 10:36:00,0,14.0625,Low,United Kingdom,0.0,0.0,0.0
549.29,79,2010-05-26 11:27:00,2010-10-22 10:44:00,148,6.953037974683544,High,United Kingdom,0.4054794520547945,194.8310810810811,550.0
335.99,53,2010-06-14 12:39:00,2010-09-14 14:16:00,92,6.339433962264151,Medium,United Kingdom,0.25205479452054796,210.27173913043475,336.0
145.01,18,2010-11-24 16:57:00,2010-11-24 16:57:00,0,8.056111111111111,Medium,United Kingdom,0.0,0.0,0.0
3813.0800000000004,42,2010-01-14 10:57:00,2010-11-26 12:44:00,316,90.78761904761906,VIP,United Kingdom,0.8657534246575342,48.5126582278481,3814.0
114.69,22,2010-06-14 16:00:00,2010-06-14 16:00:00,0,5.213181818181818,Medium,United Kingdom,0.0,0.0,0.0
962.5,51,2010-09-15 12:17:00,2010-11-30 13:26:00,76,18.872549019607842,High,United Kingdom,0.20821917808219179,244.93421052631578,963.0
758.62,40,2010-07-15 19:21:00,2010-08-06 11:56:00,21,18.9655,High,United Kingdom,0.057534246575342465,695.2380952380953,759.0
1432.29,354,2010-01-21 11:51:00,2010-11-04 12:18:00,287,4.046016949152542,VIP,United Kingdom,0.7863013698630137,450.20905923344947,1433.0
1700.24,258,2009-12-09 13:26:00,2010-03-26 12:06:00,106,6.590077519379845,VIP,United Kingdom,0.29041095890410956,888.3962264150945,1701.0
810.08,76,2009-12-10 12:58:00,2010-09-29 13:20:00,293,10.658947368421053,High,United Kingdom,0.8027397260273973,94.67576791808874,811.0
6.300000000000001,1,2010-06-23 16:31:00,2010-06-23 16:31:00,0,6.300000000000001,Low,United Kingdom,0.0,0.0,0.0
205.99,13,2010-11-26 16:09:00,2010-11-26 16:10:00,0,15.845384615384615,Medium,United Kingdom,0.0,0.0,0.0
364.45,113,2010-11-03 11:13:00,2010-11-03 11:13:00,0,3.225221238938053,Medium,United Kingdom,0.0,0.0,0.0
1874.83,168,2009-12-10 16:21:00,2010-12-08 13:14:00,362,11.15970238095238,VIP,United Kingdom,0.9917808219178083,169.39226519337015,1875.0
407.07,130,2009-12-02 14:55:00,2010-04-12 15:01:00,131,3.131307692307692,Medium,United Kingdom,0.3589041095890411,362.21374045801525,408.0
248.65,21,2010-03-18 11:40:00,2010-03-18 11:40:00,0,11.84047619047619,Medium,United Kingdom,0.0,0.0,0.0
214.07999999999998,39,2010-12-06 11:26:00,2010-12-06 11:26:00,0,5.489230769230769,Medium,United Kingdom,0.0,0.0,0.0
401.64,47,2009-12-14 13:09:00,2010-10-11 13:57:00,301,8.545531914893617,Medium,United Kingdom,0.8246575342465754,56.99335548172757,402.0
452.23,55,2010-03-09 11:03:00,2010-11-08 10:24:00,243,8.222363636363637,Medium,United Kingdom,0.6657534246575343,82.61316872427983,453.0
369.5,11,2010-12-01 13:51:00,2010-12-01 13:51:00,0,33.59090909090909,Medium,United Kingdom,0.0,0.0,0.0
127.08,21,2010-12-02 12:16:00,2010-12-02 12:16:00,0,6.051428571428572,Medium,United Kingdom,0.0,0.0,0.0
102.82,15,2009-12-08 15:00:00,2009-12-08 15:00:00,0,6.854666666666666,Medium,United Kingdom,0.0,0.0,0.0
134.44,7,2010-06-15 15:23:00,2010-06-15 15:23:00,0,19.205714285714286,Medium,United Kingdom,0.0,0.0,0.0
106.54,15,2010-03-02 13:25:00,2010-03-02 13:25:00,0,7.102666666666667,Medium,United Kingdom,0.0,0.0,0.0
293.53,11,2010-02-21 15:16:00,2010-02-21 15:16:00,0,26.684545454545454,Medium,United Kingdom,0.0,0.0,0.0
594.0,1,2010-03-05 14:56:00,2010-03-05 14:56:00,0,594.0,High,United Kingdom,0.0,0.0,0.0
239.9,14,2010-10-07 16:46:00,2010-10-07 16:46:00,0,17.135714285714286,Medium,United Kingdom,0.0,0.0,0.0
2190.66,29,2010-10-06 12:08:00,2010-10-18 10:13:00,11,75.53999999999999,VIP,United Kingdom,0.030136986301369864,962.2727272727273,2191.0
282.79,19,2010-08-29 11:42:00,2010-11-25 16:39:00,88,14.883684210526317,Medium,United Kingdom,0.2410958904109589,78.80681818181817,283.0
330.23,21,2010-06-01 09:42:00,2010-09-09 17:07:00,100,15.725238095238096,Medium,United Kingdom,0.273972602739726,76.65,331.0
2945.38,85,2010-11-30 12:07:00,2010-11-30 12:07:00,0,34.651529411764706,VIP,United Kingdom,0.0,0.0,0.0
405.0,6,2010-03-12 14:45:00,2010-03-12 14:45:00,0,67.5,Medium,United Kingdom,0.0,0.0,0.0
271.28999999999996,12,2010-01-31 11:04:00,2010-02-28 12:49:00,28,22.607499999999998,Medium,United Kingdom,0.07671232876712329,156.42857142857142,272.0
1839.1399999999999,32,2009-12-13 12:57:00,2010-11-11 09:55:00,332,57.473124999999996,VIP,United Kingdom,0.9095890410958904,35.18072289156626,1840.0
646.27,28,2009-12-01 13:47:00,2010-12-09 13:14:00,372,23.081071428571427,High,United Kingdom,1.0191780821917809,27.473118279569892,647.0
2304.18,26,2010-03-16 10:49:00,2010-07-25 12:18:00,131,88.62230769230769,VIP,United Kingdom,0.3589041095890411,72.44274809160305,2305.0
553.85,35,2010-10-11 12:16:00,2010-10-11 12:16:00,0,15.824285714285715,High,United Kingdom,0.0,0.0,0.0
5376.2,296,2010-01-26 11:39:00,2010-11-29 17:00:00,307,18.162837837837838,VIP,United Kingdom,0.8410958904109589,351.92182410423453,5377.0
304.95,18,2010-11-23 18:20:00,2010-11-23 18:20:00,0,16.941666666666666,Medium,United Kingdom,0.0,0.0,0.0
1990.8,85,2009-12-03 14:00:00,2010-12-05 15:15:00,367,23.421176470588236,VIP,United Kingdom,1.0054794520547945,84.53678474114442,1991.0
190.75,20,2010-04-29 13:35:00,2010-04-29 13:35:00,0,9.5375,Medium,United Kingdom,0.0,0.0,0.0
4242.1,179,2010-02-23 16:36:00,2010-12-02 11:22:00,281,23.698882681564246,VIP,United Kingdom,0.7698630136986301,232.50889679715303,4243.0
617.6,18,2009-12-13 11:16:00,2010-06-06 13:06:00,175,34.31111111111111,High,United Kingdom,0.4794520547945205,37.542857142857144,618.0
492.36,104,2010-10-15 12:11:00,2010-10-15 12:22:00,0,4.734230769230769,Medium,United Kingdom,0.0,0.0,0.0
357.77,58,2010-06-07 10:59:00,2010-11-01 12:22:00,147,6.168448275862069,Medium,United Kingdom,0.40273972602739727,144.01360544217687,358.0
542.89,71,2010-01-26 16:19:00,2010-01-26 16:38:00,0,7.646338028169014,High,United Kingdom,0.0,0.0,0.0
410.95,26,2010-09-30 15:50:00,2010-11-30 15:57:00,61,15.805769230769231,Medium,United Kingdom,0.16712328767123288,155.57377049180326,411.0
451.28999999999996,42,2010-11-25 15:59:00,2010-11-25 15:59:00,0,10.745,Medium,United Kingdom,0.0,0.0,0.0
289.48,55,2010-09-16 13:48:00,2010-09-16 13:48:00,0,5.263272727272728,Medium,United Kingdom,0.0,0.0,0.0
269.21000000000004,20,2010-02-14 15:30:00,2010-02-14 15:30:00,0,13.460500000000001,Medium,United Kingdom,0.0,0.0,0.0
2119.26,237,2009-12-03 11:45:00,2010-12-07 13:18:00,369,8.942025316455696,VIP,United Kingdom,1.010958904109589,234.4308943089431,2120.0
426.53000000000003,27,2010-09-15 10:44:00,2010-09-15 10:44:00,0,15.797407407407409,Medium,United Kingdom,0.0,0.0,0.0
2568.32,400,2009-12-01 13:29:00,2010-11-25 13:42:00,359,6.420800000000001,VIP,United Kingdom,0.9835616438356164,406.68523676880227,2569.0
404.55,80,2010-11-16 13:04:00,2010-11-16 13:04:00,0,5.056875,Medium,United Kingdom,0.0,0.0,0.0
460.95,15,2010-07-05 13:10:00,2010-10-10 12:01:00,96,30.73,Medium,United Kingdom,0.26301369863013696,57.03125000000001,461.0
703.22,13,2010-04-20 11:30:00,2010-04-20 11:30:00,0,54.09384615384616,High,United Kingdom,0.0,0.0,0.0
1702.98,7,2009-12-08 09:46:00,2010-11-19 10:43:00,346,243.28285714285715,VIP,United Kingdom,0.947945205479452,7.384393063583815,1703.0
1769.33,139,2010-04-18 14:06:00,2010-09-09 13:20:00,143,12.728992805755395,VIP,United Kingdom,0.3917808219178082,354.7902097902098,1770.0
680.62,11,2010-10-06 15:00:00,2010-12-08 11:42:00,62,61.874545454545455,High,United Kingdom,0.16986301369863013,64.75806451612904,681.0
1266.77,282,2010-06-06 14:01:00,2010-10-25 11:33:00,140,4.4920921985815605,VIP,United Kingdom,0.3835616438356164,735.2142857142858,1267.0
2180.64,80,2010-03-05 14:39:00,2010-10-03 14:08:00,211,27.258,VIP,United Kingdom,0.5780821917808219,138.38862559241707,2181.0
329.22,22,2010-04-16 11:35:00,2010-04-16 11:35:00,0,14.964545454545457,Medium,United Kingdom,0.0,0.0,0.0
4144.82,72,2010-06-01 14:40:00,2010-08-06 12:35:00,65,57.56694444444444,VIP,United Kingdom,0.1780821917808219,404.3076923076923,4145.0
5954.29,191,2010-03-29 10:07:00,2010-11-03 09:51:00,218,31.174293193717276,VIP,United Kingdom,0.5972602739726027,319.79357798165137,5955.0
324.51,45,2010-04-13 15:47:00,2010-04-13 15:47:00,0,7.211333333333333,Medium,United Kingdom,0.0,0.0,0.0
2458.9,201,2009-12-06 12:52:00,2010-12-09 10:45:00,367,12.233333333333334,VIP,United Kingdom,1.0054794520547945,199.90463215258856,2459.0
5735.09,447,2009-12-01 13:38:00,2010-12-06 13:21:00,369,12.830178970917226,VIP,United Kingdom,1.010958904109589,442.1544715447155,5736.0
1572.8600000000001,67,2010-05-27 15:51:00,2010-09-29 14:43:00,124,23.475522388059705,VIP,United Kingdom,0.33972602739726027,197.21774193548387,1573.0
186.3,11,2010-11-23 10:02:00,2010-11-23 10:02:00,0,16.936363636363637,Medium,United Kingdom,0.0,0.0,0.0
216.7,50,2010-11-25 12:56:00,2010-12-06 08:34:00,10,4.334,Medium,United Kingdom,0.0273972602739726,1825.0,217.0
582.11,94,2010-02-21 11:36:00,2010-06-06 12:45:00,105,6.1926595744680855,High,United Kingdom,0.2876712328767123,326.76190476190476,583.0
368.31,86,2009-12-02 15:51:00,2010-11-29 12:03:00,361,4.2826744186046515,Medium,United Kingdom,0.989041095890411,86.95290858725761,369.0
1205.64,125,2010-02-28 12:30:00,2010-08-02 12:42:00,155,9.64512,VIP,United Kingdom,0.4246575342465753,294.35483870967744,1206.0
150.55,6,2010-06-23 15:50:00,2010-06-23 15:50:00,0,25.09166666666667,Medium,United Kingdom,0.0,0.0,0.0
854.61,51,2010-09-12 11:52:00,2010-11-08 14:51:00,57,16.757058823529412,High,United Kingdom,0.15616438356164383,326.57894736842104,855.0
